Id,SalePrice
1562,124246.14247230999
1563,119426.08772472963
1564,163234.9718317956
1565,155516.10286104612
1566,257011.44239797522
1567,74295.79794093987
1568,219128.8215022791
1569,127725.61919535328
1570,147339.69247034233
1571,115457.54998546002
1572,157697.85648712865
1573,298539.16348294663
1574,95213.14445774692
1575,223452.5785202666
1576,238414.7303706346
1577,198015.49669411915
1578,129431.75370145633
1579,153013.21271243226
1580,193041.3764444792
1581,159737.70774640585
1582,122607.6299780422
1583,343426.7414262296
1584,231803.7275574579
1585,136464.24609187988
1586,76265.46293825588
1587,98832.8704402271
1588,152864.7991344651
1589,104119.88076485437
1590,125619.45011157813
1591,94936.71069613684
1592,110267.64637966793
1593,121136.76943544355
1594,119213.84947914719
1595,102716.89418566486
1596,240168.99838276193
1597,191240.60935200614
1598,221242.8241163314
1599,159116.04945860463
1600,150909.48858886037
1601,63482.67831684282
1602,119414.04059898457
1603,61931.77604974268
1604,242327.03037241488
1605,263367.1978548882
1606,165273.98323990576
1607,206420.96074167968
1608,222085.98305268763
1609,166407.937577847
1610,165060.38502401148
1611,152654.4933084546
1612,160610.60859842462
1613,176624.11446256627
1614,118158.63340598947
1615,78997.90250954592
1616,60814.12677548457
1617,86662.85711992694
1618,119596.34408763061
1619,133986.6314203547
1620,147309.71759318275
1621,134051.28767849933
1622,157645.1090342881
1623,266939.17285246775
1624,224181.34569464315
1625,126261.86353279497
1626,174977.769515604
1627,190846.3083717783
1628,301839.3632206575
1629,186422.012056133
1630,378854.8881879097
1631,216216.85507404583
1632,262042.7549479151
1633,166288.33393251608
1634,173148.24704196226
1635,174987.7843065622
1636,148799.75489896594
1637,179822.95960655386
1638,196084.0818491073
1639,188671.46452485054
1640,286867.3745068835
1641,186326.2543704834
1642,216494.7911131768
1643,216429.0889246394
1644,253276.30451982602
1645,175068.8822640425
1646,165613.38583472787
1647,163181.19762848443
1648,122412.39472787516
1649,130892.65009451908
1650,111974.26860970238
1651,121125.3094502761
1652,108603.33075922813
1653,98225.29672659244
1654,153433.28385666182
1655,150925.89899458524
1656,145368.67881530873
1657,147684.6182145939
1658,144239.50835049932
1659,128086.86729752268
1660,153961.35716719113
1661,547680.697444332
1662,518992.7668713282
1663,431196.4476418916
1664,515663.4347392312
1665,352551.66447519837
1666,338893.0980574654
1667,371070.84071768227
1668,383358.7465457562
1669,294218.3387151908
1670,381513.7559259748
1671,280554.65047082654
1672,523873.74364177044
1673,297856.61298054963
1674,247963.44403102348
1675,173684.65131953883
1676,173871.98646243344
1677,220493.85404826314
1678,437847.3108855655
1679,355772.5918322279
1680,373876.0141989141
1681,255254.81354124547
1682,304966.3443847477
1683,169369.0167943175
1684,184313.82302752722
1685,177517.24281860204
1686,174407.418615522
1687,158553.3765254701
1688,194878.39626146812
1689,201315.96061840776
1690,191471.1896808974
1691,185578.33902949956
1692,263770.2741847772
1693,168190.392798499
1694,185554.38538495768
1695,152227.5465962233
1696,298996.3380447202
1697,156766.33573222905
1698,379404.9555054379
1699,334495.7104108564
1700,239028.2360142961
1701,275301.4174098735
1702,287518.5842169918
1703,258102.65493386923
1704,304429.2047045228
1705,244125.9057192062
1706,564396.1957176079
1707,200909.28412694493
1708,208717.94575290152
1709,268160.92138565617
1710,230923.0252315482
1711,285604.8236953362
1712,341828.1476335555
1713,277095.92484659684
1714,251241.78043326607
1715,218113.97970038012
1716,211572.00695080284
1717,163334.7906872219
1718,124797.06276967574
1719,201723.5485403414
1720,272907.30484657176
1721,158265.35113601165
1722,116232.64686241296
1723,149675.7023628485
1724,205580.15204089144
1725,257811.22487305553
1726,171009.19762532698
1727,145198.23554897684
1728,177638.83685619952
1729,160702.06503288343
1730,159674.86149260818
1731,118102.84927918132
1732,134541.7050500548
1733,120545.48739127239
1734,123862.7146126282
1735,136388.77666071217
1736,111959.50409469342
1737,387694.429248122
1738,215630.70949350763
1739,331950.340810201
1740,213581.60503586126
1741,193060.63788091892
1742,169633.55939778735
1743,162776.50469713868
1744,328557.6056903605
1745,264527.7286737571
1746,188028.56029759563
1747,237173.02525075944
1748,225644.1083631032
1749,156663.16895729848
1750,138034.7498273766
1751,241988.84867773065
1752,119589.56514869843
1753,134489.47877849123
1754,199354.6280557931
1755,182812.25194776183
1756,121372.28341298213
1757,121308.486037858
1758,143994.11525650255
1759,166939.0928392288
1760,178725.38548274068
1761,145701.36754440767
1762,161327.7013429742
1763,176314.98423854556
1764,111438.4405403102
1765,160068.02022817265
1766,188145.24630768647
1767,212252.6729212485
1768,150774.41903892436
1769,187095.18085944885
1770,148662.14468029313
1771,123501.98845381796
1772,133494.1193591487
1773,126930.99093260114
1774,131028.43236998965
1775,124651.43337493419
1776,127069.20301152037
1777,107569.10751694362
1778,139371.91778545608
1779,104981.51843912662
1780,179867.2952164203
1781,134880.75050596037
1782,65421.35824133129
1783,167050.72367468235
1784,83492.49030799771
1785,112003.90042783947
1786,130904.42673804477
1787,141811.94637271305
1788,48865.36622339593
1789,112223.86041126939
1790,73038.51771151615
1791,204453.82254401964
1792,141647.40485981834
1793,134952.8579075619
1794,144503.7319201169
1795,131602.48654522054
1796,116876.87614685537
1797,116868.5502093829
1798,117107.48092341628
1799,102813.15597898721
1800,122084.04303989235
1801,149823.2805125733
1802,132928.8556648614
1803,139199.90388413347
1804,139221.22965570487
1805,134299.99555485728
1806,119891.44148678094
1807,137629.17567849148
1808,112641.20945420439
1809,106992.22162398651
1810,136706.6352250229
1811,99124.07295440877
1812,106431.96198832123
1813,120975.16328076574
1814,94259.15359285625
1815,46350.0505676279
1816,89942.16585256427
1817,110074.89718341854
1818,152566.50992911804
1819,129448.98766232109
1820,46178.769839598615
1821,100670.76811152823
1822,153690.40871609
1823,35609.38684965403
1824,135163.1857199103
1825,128574.59562805001
1826,91300.04793278294
1827,96913.65055861935
1828,119259.60552957453
1829,117004.6881494845
1830,144892.5767112292
1831,155113.81832780506
1832,81077.92597449022
1833,129671.67287793139
1834,121497.85743701425
1835,120644.26894500194
1836,135297.70898676856
1837,92779.00078732158
1838,109794.85137777173
1839,75547.71932830742
1840,150098.58532497307
1841,142376.98671344144
1842,75967.6841301986
1843,137790.37670528053
1844,132120.76688655833
1845,144146.52461018885
1846,170639.7125790289
1847,173773.49086497474
1848,54318.70711448561
1849,123704.75933694167
1850,116197.07404662146
1851,157714.3539378979
1852,120758.3655586363
1853,123998.8142917494
1854,171352.27850010415
1855,152365.3541989102
1856,228366.96985474598
1857,149841.7327412018
1858,137810.05790792117
1859,113111.64740168913
1860,140993.7557941389
1861,111817.25559143187
1862,334327.1559542134
1863,324264.62791174464
1864,324234.42584796983
1865,356114.45781180944
1866,379056.1609941034
1867,242632.82601778102
1868,349988.8271816226
1869,209123.14401404746
1870,239399.25409322057
1871,265707.3033566231
1872,163063.00467654856
1873,262458.4142424732
1874,145931.04583590303
1875,211790.9660153835
1876,193100.63870804265
1877,217653.51360730396
1878,195968.6955428785
1879,133306.54946341523
1880,137555.12740524707
1881,251252.31311900663
1882,276249.6510181899
1883,196642.92603708032
1884,202387.4182503404
1885,293813.24487931846
1886,320432.3533943161
1887,204579.1378314137
1888,305624.9033977486
1889,179529.88118783626
1890,133813.96084061175
1891,135553.56068349318
1892,106836.76655249462
1893,139441.2833851746
1894,139917.00441028466
1895,141710.91712363245
1896,135822.52073755374
1897,110653.07207254917
1898,107584.8467992765
1899,155558.4021438294
1900,125460.28461355061
1901,169844.00708820313
1902,126996.09056579212
1903,228013.91201321024
1904,135234.3769633154
1905,188131.56145038852
1906,195518.94759193994
1907,211955.10095303136
1908,109000.61850989434
1909,142422.0661321563
1910,126859.78872121873
1911,194311.4650390972
1912,332980.94944774895
1913,138112.6253208007
1914,43212.096671733285
1915,278837.7198737136
1916,59134.09128665229
1917,266509.7097370828
1918,140488.53535641078
1919,171837.5126626997
1920,143010.78154528583
1921,517609.649469077
1922,354126.74342676194
1923,219341.07134776813
1924,258756.17512096296
1925,189619.92854923863
1926,370706.85321280494
1927,142486.29054519002
1928,156264.63554538906
1929,111236.8141688909
1930,126936.61864001675
1931,132405.6326628256
1932,139216.4515090103
1933,190093.84374533867
1934,182002.96330104404
1935,192644.83991879036
1936,195052.5134103086
1937,178930.70046756646
1938,175865.11305237407
1939,289105.91238141776
1940,163590.28500329284
1941,170384.01681600447
1942,186753.4328081292
1943,201658.8935193756
1944,350752.8401936754
1945,363014.51422037685
1946,147646.75563463
1947,395162.4541502792
1948,172628.22745530336
1949,234330.98668146235
1950,188502.90273250116
1951,305375.5693478813
1952,260066.25409685803
1953,169460.43896453394
1954,175799.1892519557
1955,144194.43928342045
1956,353601.46208316804
1957,160473.9421502243
1958,306792.3029372925
1959,139442.12124166088
1960,116488.34149353746
1961,115911.33738326971
1962,110286.67957347856
1963,103501.19892701552
1964,103299.89472839882
1965,154563.4002278968
1966,140426.7271158504
1967,307868.0497872446
1968,412717.6403775082
1969,376366.9107567247
1970,471217.83970529353
1971,547434.1783926801
1972,390061.2780271645
1973,283561.4781378331
1974,314753.7097604605
1975,507243.8248442426
1976,274249.8824827698
1977,369911.8576523039
1978,336184.34694835055
1979,349742.0817186123
1980,203790.99636233697
1981,364771.7375229727
1982,231816.38129660516
1983,219619.68430792977
1984,163251.8855786089
1985,189474.4907221907
1986,181136.12564455046
1987,157494.42263518067
1988,175352.61581384376
1989,195724.19217359152
1990,222550.07105942495
1991,222059.90796433282
1992,211335.10788674286
1993,170843.2171338062
1994,243913.65115776242
1995,192687.39169373646
1996,260247.09570925953
1997,320480.44413462054
1998,372157.0112498833
1999,276137.17827140016
2000,334286.47931609023
2001,248880.4737736893
2002,259828.15502791168
2003,275546.2356121635
2004,290087.07346686977
2005,247328.75080514958
2006,249065.3540781305
2007,258071.85757494732
2008,228073.90142206225
2009,182944.76740377865
2010,201503.83957461343
2011,146631.94563577982
2012,168566.6471577431
2013,185769.5532780278
2014,182956.65349103152
2015,218336.92290897743
2016,193940.72631319167
2017,206268.9656659566
2018,124299.26307043436
2019,129156.84347888912
2020,107489.83027731554
2021,110003.08599457488
2022,192049.34072244176
2023,145391.07669646735
2024,236648.08250363596
2025,399846.3396643139
2026,179871.5769168625
2027,157233.6110684003
2028,149067.75080469414
2029,164081.92971728323
2030,285177.23551926314
2031,239955.60591421393
2032,259511.15819949965
2033,256215.4428174469
2034,163755.84428512462
2035,218736.9404907935
2036,184755.09090277515
2037,183965.11412108236
2038,288938.4600583484
2039,234641.49456153426
2040,359739.7489730139
2041,339142.46567581024
2042,184889.22737789925
2043,178914.17382379624
2044,168928.89623472054
2045,235544.968593323
2046,143501.97348294506
2047,149445.29150018326
2048,138806.16816036677
2049,166295.6632668709
2050,192643.63932705883
2051,89583.31620748744
2052,115868.32543152595
2053,148152.83883113606
2054,77635.89488560962
2055,154534.10339714252
2056,137719.81059423578
2057,127926.89712353898
2058,228509.334078227
2059,135799.9696287431
2060,168748.95152922015
2061,192857.38891539795
2062,127478.76906415165
2063,103450.15177589601
2064,139619.96041811083
2065,120811.36250223365
2066,168502.61938800834
2067,107051.03902575244
2068,131783.85170838895
2069,94703.4401842019
2070,105063.2639855663
2071,90896.48530423547
2072,115803.18439258587
2073,138750.2587057204
2074,207920.62321410404
2075,152740.2116848906
2076,113685.47877949021
2077,146788.63858079026
2078,129062.89886501293
2079,145193.67706236182
2080,112327.11255229161
2081,115356.77185883124
2082,116443.98110464177
2083,138888.30274731806
2084,102133.91191462123
2085,109573.89958886486
2086,114039.82267916617
2087,132764.13449895437
2088,99338.72758845563
2089,76470.96477974055
2090,137484.88502417214
2091,131986.93196559424
2092,122471.1664890779
2093,121047.2991187693
2094,108339.414663483
2095,172803.22827039537
2096,72236.80857835218
2097,83602.19678122194
2098,153338.13386368784
2099,42754.15333174771
2100,79535.3403983293
2101,118006.90117269679
2102,128036.5720251118
2103,88971.9544460766
2104,136432.965747895
2105,108939.01489127986
2106,77313.61845468773
2107,236098.9349788147
2108,106048.72289773032
2109,115044.6595747827
2110,134528.38822198362
2111,131330.97066745532
2112,136033.57769946262
2113,122756.33236916109
2114,106265.51979047053
2115,158183.26913565228
2116,116896.27594242452
2117,153324.64382762802
2118,115956.62375593328
2119,98414.6977311035
2120,138576.9819049729
2121,110466.36419702899
2122,106549.80550738097
2123,76021.99865653021
2124,185968.13694297092
2125,130897.22318946283
2126,145932.78855854704
2127,160571.3842862756
2128,127931.18087107087
2129,89059.8852387139
2130,139764.16426234308
2131,130503.6285842692
2132,120492.5057348532
2133,112842.90990086713
2134,108912.32086870703
2135,91535.30230373291
2136,79963.50202759428
2137,111836.54851746811
2138,137955.54712785015
2139,145668.39973257034
2140,138854.1167689811
2141,143278.92891354644
2142,126502.3538337996
2143,130545.49292288569
2144,112281.24889479007
2145,139423.0134361232
2146,167457.90393190781
2147,154849.37932932778
2148,145298.69310109023
2149,141303.0529014894
2150,251298.5478704697
2151,99039.69093906168
2152,176160.88251837436
2153,147389.43892061771
2154,109489.46044372891
2155,145643.52580997488
2156,236022.26903810588
2157,232976.62767203455
2158,264465.3015404859
2159,195768.21845037286
2160,192878.75708979883
2161,244676.1034413771
2162,435056.3135370132
2163,374566.02097921615
2164,242072.00995070956
2165,181103.85835079724
2166,144477.08290975456
2167,221394.39515666768
2168,201479.96813632504
2169,217527.86837170267
2170,224826.15768228195
2171,165702.34360636832
2172,136622.5519513931
2173,159737.69000110214
2174,252542.19417933805
2175,300832.74527476454
2176,303537.023557735
2177,273182.4290371806
2178,206492.13553071645
2179,137724.5833795244
2180,224458.297645727
2181,186000.59580965724
2182,240942.8931246457
2183,202352.77011468427
2184,119707.69375415088
2185,129910.30105907354
2186,153545.01699743755
2187,167904.30798323083
2188,150947.93433419615
2189,298898.40384294774
2190,70873.25530185772
2191,72459.65824392498
2192,80147.89406019762
2193,113934.5236189012
2194,93061.03209903855
2195,119557.12177596567
2196,91820.3204036088
2197,117763.64564812895
2198,152811.3609841744
2199,173037.97407608453
2200,131015.90479880768
2201,162178.63573559048
2202,194396.23256275273
2203,135094.1153952491
2204,179940.5725995534
2205,110564.90251766486
2206,147880.38476028302
2207,193849.96185625155
2208,262500.9487130266
2209,178682.823397378
2210,123062.10319333577
2211,107276.85243628646
2212,111316.16267442623
2213,96925.95832350134
2214,126126.41164455793
2215,94482.78799188456
2216,146554.64880432765
2217,86071.9209470418
2218,59555.52629731857
2219,50294.352260036605
2220,47406.13708154828
2221,278339.5129911563
2222,222586.30906569463
2223,293271.9948151716
2224,207357.4626051923
2225,117230.51002749834
2226,165552.25905413134
2227,190434.5679753181
2228,300917.0763735004
2229,283516.1162017624
2230,164934.60157148613
2231,213598.07170419308
2232,181530.73606403443
2233,194159.92662883425
2234,255732.51112292564
2235,230145.88510767146
2236,298911.2736753381
2237,398052.32313936134
2238,201122.85508221303
2239,116942.40517648323
2240,162960.12748515967
2241,157258.11387051843
2242,124816.00070411152
2243,128280.59271796326
2244,108172.27880910246
2245,103885.13742223853
2246,161992.6949422991
2247,100824.17080269706
2248,113793.03341237933
2249,121923.36848475324
2250,136428.2661495593
2251,84487.61107997966
2252,172621.05841796965
2253,157966.91839998317
2254,167384.0868949207
2255,180246.66220983572
2256,172587.4220003956
2257,184827.63758531143
2258,158128.12730046234
2259,164440.02983508765
2260,160011.01189399016
2261,158775.14068499958
2262,207446.5850884474
2263,381708.8264101803
2264,594625.8452168419
2265,178074.96545558
2266,327565.070874057
2267,340425.2474569114
2268,389444.19286273315
2269,148470.41694533444
2270,191404.11129131276
2271,227903.5917078163
2272,207196.71758131226
2273,184971.04967350757
2274,173063.2621729988
2275,198777.41165470803
2276,201785.0777154701
2277,184251.5771333126
2278,156550.981132504
2279,130937.88389177468
2280,118868.34605709882
2281,160070.14243271804
2282,185175.3086868557
2283,115702.7790196511
2284,113321.51675632682
2285,142948.20716844848
2286,113206.43670126575
2287,348119.00797399733
2288,306944.2028796588
2289,404381.7937485302
2290,505820.47301255085
2291,329267.4775506123
2292,513200.80378537095
2293,478212.98009368876
2294,444191.70060369355
2295,438316.67814995593
2296,295261.72443824174
2297,335208.81146951544
2298,309587.11266482715
2299,442102.31599629595
2300,392451.70085398207
2301,299149.0841221674
2302,254363.52239453574
2303,248589.8373030871
2304,255033.99545463236
2305,171368.22115600933
2306,170946.22367654974
2307,175890.4914096933
2308,211019.22403302504
2309,287772.29958682763
2310,214961.74978291462
2311,185093.68350622134
2312,195807.72663901804
2313,179851.6315086189
2314,189864.41639713215
2315,181017.0569949412
2316,175891.6102136916
2317,193951.8365727019
2318,181557.44165470562
2319,175866.29210697173
2320,193738.5240976834
2321,230945.77926443348
2322,173964.04436621114
2323,201182.77155547775
2324,165168.69050493726
2325,225522.16448252395
2326,171938.33158334479
2327,211037.57449400006
2328,234795.1832300422
2329,181330.77910051506
2330,177186.3732869976
2331,359793.78047821694
2332,490120.2714273184
2333,346387.6121976837
2334,285629.9462535539
2335,273795.89645651967
2336,364601.0736132039
2337,217583.315898553
2338,311815.3797560876
2339,239350.37059299776
2340,466581.2435874999
2341,238345.38756581163
2342,261570.11594518748
2343,246813.14780644485
2344,196372.65767176225
2345,246751.94618375986
2346,244926.47258909736
2347,212601.46914694033
2348,269872.9936598717
2349,172654.86008272352
2350,307722.594320342
2351,268505.0558937252
2352,274033.48756925046
2353,272298.34828690626
2354,128485.31195780108
2355,128639.15036060588
2356,151023.3040058801
2357,177349.50207641406
2358,189979.3548701226
2359,140321.95073774224
2360,111137.02921132739
2361,136363.40456215522
2362,307781.71886395
2363,150817.26030138493
2364,152296.46278282645
2365,202877.32652267642
2366,177070.80122288762
2367,218133.43384331992
2368,221349.37519085352
2369,207905.93178575824
2370,163102.67305598635
2371,165573.28906544068
2372,189326.7423231205
2373,270757.65733320906
2374,326146.98943668115
2375,280506.09757597174
2376,338869.72992382135
2377,397954.96401819953
2378,138345.43218547956
2379,176637.94375127985
2380,142260.08059041036
2381,168395.59997883352
2382,201877.15473691234
2383,216907.43915843018
2384,235088.88689236832
2385,176474.1828515398
2386,138715.62968298284
2387,146232.59434209944
2388,104584.09015868769
2389,116926.62721313119
2390,154249.53136548732
2391,148009.6193761338
2392,106947.06172960617
2393,167785.84208270162
2394,139330.35476820852
2395,204900.83546445976
2396,153729.0552590741
2397,251351.02509789978
2398,134824.37178411163
2399,58718.805884724985
2400,51702.33384166174
2401,112578.5168942619
2402,131003.80143111409
2403,129552.54762326228
2404,147961.00207575617
2405,152695.98701374955
2406,148199.55209852385
2407,124652.66698935731
2408,149223.1393718144
2409,123565.72651870348
2410,170620.13601243217
2411,116156.14833292083
2412,174872.10112690844
2413,125849.68351045232
2414,143658.3001172557
2415,127159.19729969931
2416,143138.42736360684
2417,130554.0406171273
2418,123785.51574604353
2419,109806.03939994771
2420,119907.81626744666
2421,150053.81578677704
2422,119361.14533406243
2423,131769.4199129929
2424,147473.07102551858
2425,184511.98659106708
2426,128570.86612253175
2427,131244.49810367258
2428,172007.30850080747
2429,111204.98039369329
2430,134326.71819978018
2431,107592.3589724585
2432,140966.68715037353
2433,128411.5326728324
2434,127927.97272726912
2435,151972.05460538273
2436,86866.57968075253
2437,111133.08994578727
2438,122565.61343100839
2439,107441.53161759312
2440,130463.48176531031
2441,91227.54264583912
2442,86129.42540795993
2443,107564.33119220864
2444,128742.61696048314
2445,76959.44168575888
2446,127348.81643225426
2447,158421.28528712966
2448,123321.21080323876
2449,108051.04337237039
2450,144051.00688806357
2451,129405.57710110988
2452,201483.16130376956
2453,91473.15028751368
2454,117452.65789897804
2455,114063.80461313382
2456,136701.8274911574
2457,125899.96489287494
2458,104356.13130445399
2459,106269.38846892738
2460,135044.82454197027
2461,106535.75711657107
2462,140647.31676452802
2463,125943.20493474166
2464,159428.84021549113
2465,165962.95330711975
2466,117973.71386081587
2467,127744.88807669203
2468,74700.36359593816
2469,69214.26792271325
2470,181258.93025567374
2471,189533.04569797323
2472,166009.91194872282
2473,117250.25254546489
2474,86568.10790788154
2475,245132.17589426882
2476,109414.14159468382
2477,124045.64386201071
2478,155299.64953226733
2479,102960.56176089792
2480,139374.3461765355
2481,120199.13760599426
2482,133765.05422189002
2483,115112.99501217598
2484,119259.98911594281
2485,123228.50736724136
2486,170570.64787631753
2487,171706.8092554598
2488,158973.41702372092
2489,179365.67068976184
2490,152305.18185218066
2491,101986.07978659352
2492,189574.43774383908
2493,144265.32049847324
2494,168005.54144920214
2495,105910.94251258897
2496,233072.34953888302
2497,159850.57316920566
2498,105587.90946507578
2499,101682.05941851475
2500,128486.74045353029
2501,139953.19898444923
2502,141653.8920024177
2503,87184.88502482322
2504,225996.95288150047
2505,209764.16436854025
2506,262194.23650123057
2507,323603.9041282333
2508,263506.1439295477
2509,222972.11384759654
2510,239884.52578428245
2511,173657.9883966212
2512,201761.9887168304
2513,216032.1451602877
2514,279994.55934182595
2515,158261.52978207803
2516,177138.4194362268
2517,136722.7729616144
2518,135662.52343067652
2519,227011.3885288891
2520,209269.27111329976
2521,193434.55068554377
2522,220640.9594760367
2523,132625.7251875869
2524,141831.16455778485
2525,157134.52908469833
2526,143894.47370839262
2527,115381.16032025941
2528,134715.32097177694
2529,134813.8624443992
2530,121751.63914521008
2531,255664.97496160291
2532,219888.93957323013
2533,197121.4510548016
2534,248952.26121676865
2535,334197.54018674203
2536,254823.19660061883
2537,255894.60302827944
2538,182306.3641900834
2539,191243.4131832634
2540,181626.50290263759
2541,180679.75687531388
2542,163564.25675114442
2543,118620.83419569409
2544,127744.37610965355
2545,154498.9796508378
2546,150955.6581192582
2547,138708.42650602214
2548,153973.3587174063
2549,168313.74955876498
2550,791935.2718304292
2551,136873.5494774362
2552,118788.24261585009
2553,60863.521600344204
2554,103398.35382313136
2555,117086.22535077618
2556,91778.56527793244
2557,113875.43790988506
2558,155436.13266270392
2559,132295.45767312925
2560,149633.9795611218
2561,126555.47698251791
2562,128376.79202939403
2563,163522.00723978117
2564,198890.33956742383
2565,133186.36824584875
2566,154260.51559550807
2567,129362.89070348864
2568,188619.51420595005
2569,204271.6815748462
2570,120487.88821084861
2571,194655.02509013854
2572,145925.46478048636
2573,253038.43507862443
2574,248852.57979686154
2575,138527.6294727915
2576,108816.63729854948
2577,149888.78305249577
2578,85104.01063285505
2579,55080.84934064722
2580,93617.27678979358
2581,92620.05073893104
2582,86892.27563462609
2583,259780.55005761737
2584,190007.7495541319
2585,187483.14038720183
2586,224687.66471974904
2587,187125.31330307503
2588,138720.64864409738
2589,146192.7075959153
2590,209693.0973763851
2591,215137.05005646055
2592,252766.24767347955
2593,266774.3296465584
2594,186277.90504243015
2595,191277.1973055282
2596,334897.5128447448
2597,182015.00461112853
2598,296162.5538629288
2599,344247.5335841702
2600,155873.4387012318
2601,135235.04483159736
2602,72185.96270167752
2603,92689.72558361442
2604,83299.28288588376
2605,67291.63253404184
2606,143549.20083538137
2607,204123.0948986296
2608,228049.39607025287
2609,168426.8675205917
2610,99213.71127232714
2611,133576.4565467337
2612,147618.26796405343
2613,127130.01716842117
2614,131525.11984957886
2615,168595.98289529388
2616,136861.3878841429
2617,194781.79829022472
2618,231337.0199461777
2619,221719.00915306737
2620,187395.85151385708
2621,174932.2905060869
2622,186147.81287581168
2623,256852.17818662687
2624,272569.30067901866
2625,419625.87307513395
2626,170967.34327819844
2627,152458.83033661806
2628,465054.7431533308
2629,543159.5189753404
2630,373997.5387885775
2631,447280.52336503944
2632,418037.02008706145
2633,385194.9492637165
2634,350963.1932968002
2635,156963.73427716424
2636,175281.47945971976
2637,176467.928908781
2638,264707.20453853376
2639,179557.77251603952
2640,166628.06043662425
2641,98003.36151520016
2642,198330.63868097914
2643,99361.69036676295
2644,130450.37022848427
2645,104741.8874303185
2646,97472.93027281636
2647,102091.53600221864
2648,130547.32442996085
2649,151743.5377686773
2650,141129.03475563115
2651,143230.76684636518
2652,481679.6865832493
2653,274504.76570274454
2654,264705.8139991476
2655,381114.6255016286
2656,309871.9930810001
2657,356890.7337620687
2658,288208.28542910324
2659,298413.25105977687
2660,381204.3990329335
2661,357856.96372362244
2662,374363.8969847355
2663,282796.8777342024
2664,252033.47922946687
2665,396015.65254529717
2666,324543.9328519775
2667,177315.10133915688
2668,171420.92820071665
2669,177431.76005154254
2670,297137.86515878746
2671,174809.25046134932
2672,178479.9141806693
2673,186590.23271311703
2674,178292.46347858405
2675,159166.63573525834
2676,204110.95980933236
2677,204151.00597657182
2678,244622.9432170012
2679,283752.5045083525
2680,278794.4680042308
2681,439278.16317912994
2682,379857.5182351939
2683,652464.5179875088
2684,311564.3322981716
2685,337871.89178894344
2686,284413.4994457751
2687,373979.1386021705
2688,245914.69841974118
2689,206246.05263651168
2690,576523.2869434174
2691,181836.96426875095
2692,132531.07653193365
2693,205759.79188557106
2694,136647.44359473558
2695,187797.57057664497
2696,176508.55257027992
2697,185419.40981101838
2698,170726.07227024756
2699,171794.403996002
2700,150738.73554073693
2701,164321.9780359145
2702,101217.07919356112
2703,125295.3628125774
2704,147414.91936245174
2705,113287.94479842852
2706,124892.54788514177
2707,125131.43118925541
2708,132937.32745023468
2709,106863.26366852965
2710,127055.32777030712
2711,310756.8517758696
2712,414937.7589688272
2713,170880.6629658764
2714,146723.41931718402
2715,165674.27070323305
2716,127715.04756955255
2717,175106.61923799492
2718,226952.41370966262
2719,161484.78570481073
2720,173812.26110480246
2721,142348.68186753703
2722,166325.97745019745
2723,149829.18630609196
2724,130208.28809287355
2725,137349.48539434004
2726,148414.2556990057
2727,174716.59088642048
2728,169916.01838385628
2729,160674.74038611844
2730,138847.9815586706
2731,123637.35493515867
2732,115027.53126156528
2733,165922.27740896426
